motion_id,mean_intra_caption_sim,num_captions
M003167,0.6375458240509033,3
012229,0.6375479698181152,3
M012229,0.6375479698181152,3
M002064,0.6375539898872375,3
M004330,0.6375588178634644,3
002829,0.6375653743743896,3
013389,0.6375702023506165,3
M001531,0.6375734210014343,3
006256,0.637589693069458,3
M004171,0.637589693069458,3
M013751,0.6376102566719055,3
M012301,0.6376230716705322,3
012301,0.6376230716705322,3
M012916,0.637624204158783,3
006785,0.6376281380653381,3
003256,0.6376335024833679,3
M006014,0.6376371383666992,3
013259,0.6376502513885498,3
010953,0.6376540064811707,3
001872,0.6376689672470093,3
004999,0.6376715302467346,3
M008203,0.6376723647117615,3
M013846,0.6376841068267822,3
M012584,0.6377143263816833,3
M012891,0.6377201676368713,3
M004251,0.6377376317977905,2
011648,0.6377384662628174,3
000774,0.6377436518669128,3
007471,0.6377625465393066,3
M007471,0.6377625465393066,3
M007540,0.6377939581871033,3
M002685,0.6378076076507568,3
M013693,0.637808084487915,3
011669,0.6378085613250732,3
M011226,0.6378392577171326,3
M009156,0.6378677487373352,3
009156,0.6378677487373352,3
004533,0.6378763914108276,3
011471,0.6378853917121887,3
004327,0.6378872990608215,3
013263,0.6378918290138245,3
M013263,0.6378918290138245,3
006560,0.6379538178443909,3
M006253,0.6379596590995789,3
010163,0.638016939163208,3
M012383,0.6380314230918884,3
M004915,0.6380659937858582,3
M009918,0.6380828619003296,3
M005926,0.6380879282951355,3
M002867,0.63810133934021,3
M007619,0.6381282806396484,3
003979,0.6381400227546692,3
M001243,0.6381417512893677,3
010772,0.6381558775901794,3
004633,0.6381943821907043,3
M006694,0.6382103562355042,3
006694,0.6382103562355042,3
M008060,0.6382222175598145,3
007131,0.6382321715354919,3
001761,0.6382425427436829,3
000278,0.6382535696029663,3
M000278,0.6382535696029663,3
M012991,0.6382554769515991,3
012991,0.6382554769515991,3
000033,0.6382634043693542,3
M000033,0.6382634043693542,3
M013389,0.6382668614387512,3
M013275,0.6382903456687927,3
004198,0.6383055448532104,3
005534,0.638307511806488,3
007001,0.6383195519447327,3
M008049,0.6383258700370789,3
M002943,0.6383882164955139,3
010521,0.638396143913269,3
M010521,0.638396143913269,3
004990,0.6384091377258301,3
009573,0.6384130120277405,3
M012195,0.6384519934654236,3
006251,0.6384663581848145,3
003621,0.6384736895561218,3
001659,0.6384779810905457,3
000505,0.6385059356689453,3
M000505,0.6385059356689453,3
001131,0.6385214924812317,3
011855,0.6385428309440613,3
010142,0.6385589241981506,3
010443,0.6385830044746399,3
004639,0.6386667490005493,3
M011345,0.6386776566505432,3
002685,0.6386923789978027,3
M000088,0.6386976838111877,3
M003140,0.6387134194374084,3
003140,0.6387134194374084,3
000860,0.6387153267860413,3
M002370,0.6387374997138977,3
M005262,0.6387597918510437,3
005262,0.6387598514556885,3
M004968,0.6387712359428406,3
001071,0.6387807726860046,3
M001071,0.6387808322906494,3
M003911,0.6387940645217896,3
M014041,0.6388049721717834,3
M004167,0.6388062834739685,3
004134,0.638818085193634,3
M004134,0.638818085193634,3
M010443,0.6388394832611084,3
M006063,0.638872504234314,3
006063,0.638872504234314,3
002253,0.6388952732086182,3
M002253,0.6388952732086182,3
002107,0.6389387249946594,3
005606,0.6389579772949219,3
013960,0.6389642953872681,3
M004094,0.6389821171760559,3
010983,0.6390059590339661,3
009264,0.6390637755393982,3
M009264,0.6390637755393982,3
010450,0.6390705704689026,3
010414,0.6390712857246399,3
000999,0.6391214728355408,3
M007739,0.6391341686248779,3
M006335,0.6391478180885315,3
M012213,0.639151394367218,3
M014122,0.6391521692276001,3
009928,0.6391647458076477,3
M009928,0.6391647458076477,3
M006820,0.6391661763191223,3
011038,0.6392198204994202,3
011497,0.6392707824707031,3
M011038,0.639279305934906,3
M001790,0.6392890810966492,3
003219,0.6393000483512878,3
M005379,0.6393030881881714,3
005379,0.6393032073974609,3
M013361,0.6393150091171265,3
002799,0.6393177509307861,3
010469,0.6393182873725891,2
007129,0.639329731464386,3
M007129,0.639329731464386,3
M013619,0.6393434405326843,3
005609,0.6393435001373291,3
005791,0.6393467783927917,3
M005791,0.6393467783927917,3
M003014,0.6393613219261169,3
002340,0.639373779296875,3
M002340,0.6393738389015198,3
M013808,0.6394367218017578,3
013808,0.6394367218017578,3
M003817,0.6394513249397278,3
013702,0.6394546031951904,3
M004427,0.6395805478096008,3
M000985,0.6396005749702454,3
000985,0.6396005749702454,3
M011569,0.6396015286445618,3
010216,0.6396172046661377,3
010858,0.6396312713623047,3
M010858,0.6396312713623047,3
M001008,0.6396353840827942,3
001008,0.6396353840827942,3
M003979,0.6396644711494446,3
013969,0.6396865248680115,3
008970,0.6397345066070557,3
M012925,0.6397734880447388,3
006434,0.6398139595985413,3
M010327,0.6398243308067322,3
010327,0.6398243308067322,3
002247,0.6398647427558899,3
M002247,0.6398647427558899,3
M001315,0.6398651599884033,3
013632,0.6398929953575134,3
M000562,0.6399348378181458,3
M001761,0.6399575471878052,3
M001373,0.6400083899497986,3
013380,0.6400434374809265,3
000065,0.6400460600852966,3
M008252,0.6400733590126038,3
M003178,0.6400874257087708,3
004578,0.6401342153549194,3
M004344,0.6401438117027283,3
004344,0.6401438117027283,3
M010553,0.6401777863502502,3
M000816,0.6401987075805664,3
013189,0.640207827091217,3
010338,0.640218198299408,3
008224,0.6402196288108826,3
012453,0.6402212977409363,3
005744,0.6402455568313599,3
M005744,0.6402455568313599,3
M006485,0.640249490737915,3
010358,0.6402823328971863,3
M012828,0.6402902603149414,3
M004755,0.6403077244758606,3
007118,0.6403304934501648,3
M012025,0.6403319239616394,3
M012453,0.6403462886810303,3
006666,0.6403657793998718,3
M007788,0.6404314637184143,3
M008589,0.6404443383216858,3
M002380,0.6404602527618408,3
002380,0.6404602527618408,3
012234,0.6404616236686707,3
003597,0.6404622197151184,3
M013622,0.6404712796211243,2
M006301,0.6405057907104492,3
M000644,0.6405065059661865,3
000644,0.6405065059661865,3
M010989,0.6405076384544373,3
M008040,0.640516459941864,3
012850,0.6405201554298401,3
006301,0.6405717730522156,3
012042,0.6405957341194153,3
M012042,0.6405957341194153,3
M005872,0.6406087875366211,3
005872,0.6406087875366211,3
M013189,0.6406260132789612,3
M009697,0.6406733393669128,3
M007001,0.6406735777854919,3
000816,0.6406979560852051,3
M002107,0.6407081484794617,3
M013949,0.6407093405723572,3
M001864,0.64073246717453,3
001864,0.6407325267791748,3
012573,0.6407507061958313,3
004167,0.6407549977302551,3
000578,0.640783965587616,3
000844,0.6407947540283203,3
001603,0.6407977938652039,3
M001603,0.6407977938652039,3
004182,0.6408006548881531,3
M004182,0.6408006548881531,3
001101,0.6408295035362244,3
001256,0.6408312916755676,3
009334,0.6408408880233765,3
009164,0.6408494114875793,3
M009164,0.6408494114875793,3
000576,0.6408607363700867,3
M000576,0.6408607363700867,3
M010143,0.6409731507301331,3
M000176,0.6409814953804016,3
010777,0.6410093307495117,3
M006256,0.6410149931907654,3
004177,0.6410510540008545,3
M014546,0.6410518288612366,3
014552,0.6410713195800781,2
M010973,0.6410760879516602,3
014340,0.6411383748054504,3
M014340,0.6411383748054504,3
M014518,0.6411416530609131,3
M001184,0.6411466002464294,3
001184,0.6411466002464294,3
012124,0.6411623358726501,3
005384,0.641178548336029,3
014122,0.6411831974983215,3
005919,0.6412023901939392,3
005152,0.6412057876586914,3
M005152,0.6412058472633362,3
011178,0.6412060260772705,3
M014127,0.6412128806114197,3
M010175,0.6412371397018433,3
010553,0.6412498950958252,3
M006511,0.641252338886261,3
M001561,0.6413004994392395,3
M006825,0.6413281559944153,3
M003701,0.6413293480873108,3
003701,0.6413293480873108,3
003870,0.6413385272026062,3
M009097,0.6413607597351074,3
M005880,0.6413679718971252,3
M013570,0.6413702368736267,3
003931,0.6413715481758118,3
M003931,0.6413715481758118,3
M001245,0.6413770318031311,3
M011202,0.6413928270339966,3
011202,0.6413928866386414,3
M006980,0.6414005756378174,3
001098,0.6414228081703186,3
M000128,0.6414249539375305,3
013699,0.6414260268211365,3
M005434,0.6414390206336975,3
007316,0.6414433121681213,3
008040,0.6414467692375183,3
M005503,0.6414631605148315,3
M005534,0.6414838433265686,3
M010799,0.6414937973022461,3
010799,0.6414937973022461,3
002544,0.6414952278137207,3
M003612,0.6415562629699707,3
003612,0.6415562629699707,3
014262,0.6415578722953796,3
007872,0.6415625214576721,3
M003723,0.6415662169456482,3
008664,0.6415663361549377,3
007569,0.641568124294281,3
004094,0.6415744423866272,3
M004496,0.6415788531303406,3
M002212,0.6415944695472717,3
M002470,0.6416293978691101,3
M011375,0.6416313648223877,3
M007316,0.6416395306587219,3
M009212,0.6416740417480469,3
M011178,0.6416963934898376,3
002423,0.6417040228843689,3
014518,0.641706645488739,3
M013605,0.6417291760444641,3
013605,0.6417291760444641,3
013904,0.6417408585548401,3
M010983,0.6417801380157471,3
005984,0.6418324112892151,3
M004882,0.6418488025665283,3
004882,0.6418488025665283,3
006085,0.64186030626297,3
M000774,0.6418753862380981,3
005983,0.6418864727020264,3
007540,0.641891360282898,3
M005941,0.6419118642807007,3
014479,0.6419265270233154,3
005503,0.6419399380683899,3
M014246,0.6419462561607361,3
M000831,0.6419817805290222,3
M004853,0.642012894153595,3
M014389,0.6420381665229797,3
M005600,0.6420524716377258,3
005600,0.6420524716377258,3
M010084,0.6420664191246033,3
M003229,0.6421127915382385,3
002900,0.6421176195144653,3
M008686,0.6421396732330322,3
000566,0.6421568393707275,3
001373,0.6421945095062256,3
006014,0.642199695110321,3
014389,0.6422401070594788,3
000128,0.6422443389892578,3
005880,0.6422526836395264,3
009656,0.6422669291496277,3
M009656,0.6422669887542725,3
M003667,0.6422763466835022,3
002198,0.6422803997993469,3
M002198,0.6422803997993469,3
004496,0.6422984004020691,3
010523,0.6423166394233704,3
M010523,0.6423166394233704,3
M007435,0.6423232555389404,3
M001098,0.6423656940460205,3
M004633,0.6423898339271545,3
M006095,0.6424204707145691,3
006095,0.6424204707145691,3
013064,0.6424291133880615,3
000963,0.642433226108551,3
M002829,0.6424345374107361,3
000249,0.6424357891082764,3
M005729,0.6424370408058167,3
M011349,0.6424439549446106,3
011349,0.6424439549446106,3
011878,0.6424503326416016,3
M006642,0.6424793601036072,3
006642,0.6424793601036072,3
014209,0.6424816250801086,3
M000578,0.6424946784973145,3
M013005,0.6425072550773621,3
M010495,0.6425209641456604,3
009918,0.6425301432609558,3
M014325,0.6425523161888123,3
014325,0.642552375793457,3
M011931,0.6425663828849792,3
011931,0.6425663828849792,3
007435,0.6425811648368835,3
004451,0.6425856351852417,3
002148,0.6425924301147461,3
M004676,0.6426341533660889,3
007572,0.6426387429237366,3
003723,0.6426417231559753,3
M014249,0.642655074596405,3
M004772,0.6426553130149841,3
M013351,0.6426553726196289,3
M006520,0.642662525177002,3
006520,0.6426625847816467,3
M013064,0.6426673531532288,3
013291,0.6426777839660645,3
009668,0.6427054405212402,3
M009668,0.6427056193351746,3
M003597,0.6427333354949951,3
M007000,0.6427348256111145,3
001536,0.6427542567253113,3
M006690,0.6427773833274841,3
M005605,0.6427850723266602,3
M007472,0.6428008079528809,3
007472,0.6428008079528809,3
M006560,0.6428161859512329,3
010496,0.6428188681602478,3
M006175,0.6428542137145996,3
010292,0.6429151296615601,3
006820,0.6429250240325928,3
000850,0.6429359316825867,3
012891,0.6430091857910156,3
002741,0.6430230140686035,3
009651,0.643047034740448,3
003563,0.6430719494819641,3
M005839,0.6430866122245789,3
M005983,0.6430917978286743,3
008675,0.6431055068969727,3
M007161,0.6431121826171875,3
M001268,0.6431185603141785,3
001268,0.6431185603141785,3
M010216,0.6431195735931396,3
010071,0.6431377530097961,3
008589,0.6431825160980225,3
M010583,0.6431853175163269,3
M000397,0.6431994438171387,3
M006736,0.6432065367698669,3
M001760,0.643210232257843,3
M000148,0.6432214379310608,3
M006251,0.6432285308837891,3
M004522,0.6432345509529114,3
004522,0.6432345509529114,3
M004177,0.6432502269744873,3
M010341,0.6432504653930664,3
M008613,0.6432580947875977,3
M005939,0.6432600021362305,3
005939,0.6432600021362305,3
M009833,0.6432788968086243,3
009833,0.6432788968086243,3
M000888,0.6432835459709167,3
M002421,0.6433207392692566,3
M004999,0.6433236598968506,3
M013243,0.6433258056640625,3
013243,0.6433258056640625,3
002761,0.6433417797088623,2
000323,0.6433454155921936,3
M000323,0.6433454155921936,3
M004638,0.6433701515197754,3
004638,0.6433701515197754,3
M006648,0.6434581279754639,3
M010477,0.6434589624404907,3
M010292,0.6434627175331116,3
013657,0.6434794068336487,3
012213,0.6434810757637024,3
M012972,0.6435023546218872,3
013600,0.6435086727142334,3
M013600,0.6435086727142334,3
005926,0.6435243487358093,3
M008006,0.643543541431427,3
008006,0.643543541431427,3
M003254,0.6435517072677612,3
008662,0.6435703039169312,3
003911,0.6435837149620056,3
007910,0.6435839533805847,3
014035,0.6436319351196289,3
M001896,0.6436752676963806,3
001896,0.6436752676963806,3
M013904,0.6436848640441895,3
M005633,0.6436970829963684,3
010055,0.6437063813209534,3
M009583,0.643707811832428,3
M001900,0.6437121629714966,3
001900,0.6437121629714966,3
007822,0.6437160968780518,3
M007406,0.6437291502952576,3
004227,0.6437380313873291,3
012383,0.6437392830848694,3
M004644,0.6437647342681885,3
M005201,0.6437918543815613,3
010611,0.6438405513763428,3
M002876,0.6438568234443665,3
M007572,0.6438577175140381,3
002700,0.6438802480697632,3
M006818,0.6438859701156616,3
M008667,0.6438897848129272,3
012538,0.6438984274864197,3
M012538,0.6438984274864197,3
001135,0.6439031362533569,3
M001135,0.6439031362533569,3
M005987,0.6439040303230286,3
006687,0.6439132690429688,3
012266,0.6439146399497986,3
M012266,0.6439146995544434,3
M013699,0.6439575552940369,3
M003346,0.6439647078514099,3
013544,0.6439664363861084,3
M014177,0.6439749598503113,3
M006057,0.6439797878265381,3
M012590,0.6439858675003052,3
012590,0.6439858675003052,3
006690,0.6440157294273376,3
004020,0.6440505385398865,3
M004020,0.6440505385398865,3
M010191,0.6440873742103577,3
M000194,0.6440888047218323,3
M013564,0.6441102027893066,3
013564,0.6441102027893066,3
008667,0.6441166996955872,3
013046,0.6441324949264526,3
M004894,0.6441360116004944,3
M004371,0.6441383361816406,3
003254,0.6441447138786316,3
003167,0.6441599726676941,3
M003163,0.644164502620697,3
010287,0.6441712379455566,3
M010119,0.644172728061676,3
010119,0.644172728061676,3
006444,0.6441830992698669,3
M001769,0.6442007422447205,3
013370,0.6442064642906189,3
M013370,0.6442065238952637,3
013846,0.6442322134971619,3
M004327,0.6442432999610901,3
M000757,0.6442802548408508,3
M011606,0.6443216800689697,3
M010338,0.6443577408790588,3
M004004,0.6443602442741394,3
006170,0.6443708539009094,3
M006170,0.6443708539009094,3
003096,0.644375741481781,3
M000850,0.644378125667572,3
M011863,0.6443852782249451,3
011863,0.6443852782249451,3
M006577,0.6443974375724792,3
M007995,0.6444152593612671,3
M009071,0.6444340944290161,3
009071,0.6444341540336609,3
M002149,0.6444764733314514,3
006288,0.6444926857948303,3
M002293,0.644517183303833,3
010548,0.6445234417915344,3
M010548,0.6445234417915344,3
012593,0.6445332169532776,3
M012593,0.6445332169532776,3
006545,0.6445364952087402,3
M006545,0.644536554813385,3
009897,0.6445437073707581,3
007311,0.6445454955101013,3
001619,0.6445817351341248,3
M001619,0.6445817351341248,3
007161,0.6445865631103516,3
012431,0.6446378231048584,3
M012431,0.6446378231048584,3
012466,0.6446455717086792,3
005434,0.6446501612663269,3
006980,0.6446781158447266,3
012584,0.644726037979126,3
M008859,0.644730806350708,3
008859,0.6447308659553528,3
003229,0.6447339653968811,3
000888,0.644743025302887,3
004427,0.6447560787200928,3
M003197,0.644756555557251,3
003197,0.644756555557251,3
004755,0.6447566151618958,3
003178,0.644767701625824,3
M002070,0.6447960734367371,3
002070,0.6447961926460266,3
014127,0.6448152661323547,3
001769,0.6448660492897034,3
M013960,0.6448847651481628,3
000802,0.6448883414268494,3
M002544,0.6449153423309326,3
010215,0.6449200510978699,3
M010215,0.6449201107025146,3
M013657,0.644923985004425,3
M007123,0.6449288725852966,3
M002700,0.6449316143989563,3
M005394,0.6449739336967468,3
005394,0.6449739336967468,3
010973,0.6449740529060364,3
M001982,0.6449875831604004,3
006300,0.6449902653694153,3
M010287,0.6450206637382507,3
M002539,0.6450292468070984,3
011356,0.6450744271278381,3
007227,0.6450753808021545,3
M013926,0.6450840830802917,3
013926,0.6450840830802917,3
011569,0.6450991034507751,3
M013673,0.6451042294502258,3
013673,0.6451042294502258,3
000550,0.6451096534729004,3
M010071,0.6451119780540466,3
004445,0.6451839804649353,3
004646,0.645192563533783,3
M004646,0.645192563533783,3
012714,0.6451956629753113,3
M001939,0.6452028155326843,3
001348,0.6452184319496155,3
M001348,0.6452184319496155,3
003743,0.645251452922821,3
M007087,0.6452843546867371,3
M014364,0.6453260779380798,3
M009636,0.6453649997711182,3
009636,0.6453649997711182,3
009119,0.6453766822814941,3
M009119,0.6453766822814941,3
M003987,0.6453774571418762,3
M002635,0.6453895568847656,2
002635,0.6453895568847656,2
M003111,0.645404577255249,3
008468,0.645420491695404,3
M006687,0.645435631275177,3
000306,0.645472526550293,3
M009295,0.6454830169677734,3
005485,0.6455135941505432,3
M002282,0.6455178260803223,3
007301,0.6455307602882385,3
M005826,0.6455467343330383,3
002034,0.6455525159835815,3
M009483,0.6455569267272949,3
009483,0.6455569267272949,3
M004693,0.6455612182617188,3
006736,0.6455693244934082,3
009805,0.6455739140510559,3
003987,0.6455803513526917,3
M009501,0.645625650882721,3
M012753,0.6456263065338135,3
M008444,0.6456514000892639,3
008444,0.6456514000892639,3
M009184,0.6456586122512817,3
009184,0.6456586122512817,3
M004105,0.6456692814826965,3
M005272,0.6456761956214905,3
005272,0.6456761956214905,3
M004252,0.6457499861717224,3
001982,0.6457758545875549,3
M007721,0.6457948088645935,3
007721,0.6457948088645935,3
M005198,0.6458210349082947,3
001639,0.6458302140235901,3
007912,0.6458511352539062,3
M001478,0.6458532810211182,3
009565,0.6458544731140137,3
M009565,0.6458544731140137,3
M008199,0.6458601355552673,3
M012065,0.6458632946014404,3
006175,0.6458807587623596,3
007438,0.6458860635757446,3
002421,0.6459202766418457,3
M003219,0.6459251046180725,3
M003726,0.6459334492683411,3
003726,0.6459335088729858,3
M007822,0.6459404826164246,3
014246,0.6459428668022156,3
M013544,0.6459431648254395,3
010668,0.6459459662437439,3
007908,0.6459805369377136,3
M007908,0.6459805369377136,3
005587,0.6459937691688538,3
M002900,0.6459975242614746,3
002876,0.6460019946098328,3
004252,0.6460078954696655,3
000336,0.646019458770752,3
011106,0.6460242867469788,3
M011106,0.6460242867469788,3
M005025,0.646040678024292,3
005025,0.646040678024292,3
009347,0.64605712890625,3
007758,0.6460599303245544,3
007095,0.6460860371589661,3
M007095,0.6460860371589661,3
005360,0.6460943818092346,3
003111,0.6461150050163269,3
M010142,0.6461175084114075,3
M004445,0.6461648344993591,3
M004848,0.6461767554283142,3
004848,0.6461767554283142,3
007006,0.6461816430091858,3
M012864,0.6462108492851257,3
M004001,0.6462453603744507,3
004001,0.6462453603744507,3
011756,0.6462535262107849,3
M003149,0.6462608575820923,3
012025,0.6462869048118591,3
M000306,0.6463139653205872,3
M014023,0.6463353037834167,3
006347,0.6463459134101868,3
M006347,0.6463459134101868,3
M006989,0.6463614106178284,3
M007338,0.6463725566864014,3
002464,0.6463924050331116,3
M010772,0.6464064121246338,3
M003870,0.6464231610298157,3
011145,0.6464388370513916,3
M011145,0.6464388370513916,3
011226,0.6464524865150452,3
M013803,0.6464525461196899,3
M004687,0.6464579701423645,3
004687,0.6464579701423645,3
M001536,0.6464622616767883,3
004105,0.6464626789093018,3
000176,0.6464715003967285,3
001760,0.6464841365814209,3
003228,0.6464897990226746,3
M009038,0.6464909911155701,3
M013380,0.6465004086494446,3
M002508,0.6465345025062561,3
M006371,0.6465418934822083,3
M001398,0.6465641260147095,3
M007157,0.6465758681297302,3
002656,0.6465842723846436,3
M007661,0.6466075778007507,3
007661,0.6466075778007507,3
M009334,0.6466168761253357,3
M009593,0.6466348767280579,3
M000044,0.6466493606567383,3
M005360,0.646665632724762,3
002293,0.6466719508171082,3
002286,0.6466817259788513,3
001378,0.6467090249061584,3
M001378,0.6467090249061584,3
010271,0.6467195153236389,3
M003803,0.6467389464378357,3
M011195,0.6467404961585999,3
001149,0.6467418670654297,3
M007276,0.6467423439025879,3
007276,0.6467424631118774,3
012864,0.6467626094818115,3
M010358,0.6467688083648682,3
002539,0.6467885375022888,3
007478,0.6468102335929871,3
M007910,0.6468451619148254,3
000341,0.646847665309906,3
M000566,0.6468564867973328,3
M002932,0.646877110004425,3
M000548,0.6468928456306458,3
014418,0.6468935012817383,3
M014418,0.6468935012817383,3
M012227,0.6469112038612366,3
M009948,0.6469332575798035,3
M007301,0.646935760974884,3
M014552,0.6469420194625854,2
009080,0.6469535231590271,3
M002254,0.6469537615776062,3
001245,0.6470083594322205,3
003346,0.6470140814781189,3
M011451,0.6470200419425964,3
008794,0.6470253467559814,3
M009573,0.6470349431037903,3
006037,0.6470418572425842,3
M006037,0.6470418572425842,3
012623,0.6470580697059631,3
001808,0.6470664143562317,3
003505,0.6470708250999451,3
M003505,0.6470708250999451,3
013351,0.6470881104469299,3
013361,0.6471312642097473,3
M009418,0.6471756100654602,3
M011648,0.6471979022026062,3
M001149,0.647199809551239,3
M000646,0.647208034992218,3
000646,0.647208034992218,3
M012805,0.6472194790840149,3
000194,0.6472277641296387,3
M005587,0.6472429633140564,3
M013828,0.6472645998001099,3
M010982,0.6472648978233337,3
005180,0.647284984588623,3
M013330,0.6472893357276917,3
007449,0.6472950577735901,3
007788,0.6473292708396912,3
000548,0.647339403629303,3
M009080,0.6473907232284546,3
M014528,0.6474022269248962,3
M006053,0.6474144458770752,3
M002148,0.6474254131317139,3
001398,0.6474325060844421,3
007987,0.6474329829216003,3
M000336,0.6474345326423645,3
004579,0.6474558711051941,3
M004579,0.6474559307098389,3
M012190,0.6474795937538147,3
012077,0.6474949717521667,3
M012077,0.6474949717521667,3
013930,0.6475000381469727,3
M004982,0.6475093364715576,3
003810,0.6475383639335632,3
010479,0.6475419402122498,3
M007863,0.6475500464439392,3
000831,0.6476454734802246,3
011544,0.6476463079452515,3
M010668,0.647757351398468,3
010073,0.6477741599082947,3
M002656,0.6477992534637451,3
M005009,0.6478280425071716,3
004285,0.6478490233421326,3
M004285,0.6478490233421326,3
007632,0.6478545069694519,3
M001600,0.6478663682937622,2
001600,0.6478663682937622,2
006818,0.6478849053382874,3
007574,0.6479067802429199,3
005633,0.647907018661499,3
012065,0.6479430794715881,3
M011073,0.6479654312133789,3
002587,0.6479785442352295,3
007914,0.6480157971382141,3
M007914,0.6480157971382141,3
M002895,0.6480178833007812,3
M011192,0.6480457186698914,3
000800,0.6480513215065002,3
M012721,0.6480605006217957,3
012721,0.6480605602264404,3
006160,0.648066520690918,3
006172,0.6480726599693298,3
M006172,0.6480726599693298,3
007044,0.648082435131073,3
M007044,0.648082435131073,3
M014167,0.648091733455658,3
014167,0.648091733455658,3
004352,0.6481141448020935,3
M006785,0.6481218934059143,3
005987,0.6481232047080994,3
M005311,0.6481653451919556,3
005311,0.6481653451919556,3
M011017,0.6481904983520508,3
004544,0.6482186317443848,3
013024,0.648291289806366,3
M013024,0.6482913494110107,3
M006895,0.648292601108551,3
M010762,0.6483154892921448,3
010762,0.6483154892921448,3
M007872,0.6483771204948425,3
M005180,0.6484072208404541,3
001939,0.6484275460243225,3
003149,0.6484293341636658,3
007944,0.6484405994415283,3
M007944,0.6484405994415283,3
002282,0.6484491229057312,3
002212,0.6484570503234863,3
006791,0.6485013365745544,3
005669,0.6485495567321777,3
M005669,0.6485495567321777,3
004915,0.6485623717308044,3
003803,0.6485680937767029,3
011429,0.6485769748687744,3
M011429,0.6485770344734192,3
003992,0.648580014705658,3
010054,0.6485965251922607,3
M010054,0.6485965251922607,3
M012734,0.6486014723777771,3
012734,0.6486014723777771,3
M005919,0.6486163139343262,3
006650,0.6486213803291321,3
M006650,0.6486214399337769,3
004689,0.6486217379570007,3
M004689,0.6486217379570007,3
006485,0.6486247181892395,3
000857,0.6486789584159851,3
007157,0.6487293243408203,3
M006836,0.6487422585487366,3
005806,0.6487546563148499,3
M010479,0.6487635374069214,3
M006434,0.6487712264060974,3
M006791,0.648792564868927,3
012251,0.6487982869148254,3
012805,0.6488253474235535,3
007338,0.6488273739814758,3
012006,0.6488326191902161,3
M007118,0.648863673210144,3
M014589,0.6488773822784424,3
000088,0.6489031910896301,3
M005193,0.6489177346229553,3
004004,0.6489320397377014,3
005193,0.648953914642334,3
M003420,0.6490129828453064,3
007988,0.6490475535392761,3
013550,0.6490530371665955,3
M013550,0.6490530371665955,3
001907,0.6491080522537231,3
M001907,0.6491081118583679,3
M009348,0.6491227149963379,3
M001382,0.649128258228302,3
006895,0.6491502523422241,3
004280,0.6491725444793701,3
M000440,0.6491811871528625,3
012600,0.6491832733154297,3
M004305,0.6492054462432861,3
M002587,0.6492239832878113,3
M012621,0.6492509245872498,3
001091,0.6492640376091003,3
011666,0.649314284324646,3
010191,0.6493236422538757,3
M013478,0.649341344833374,3
M000963,0.6493505835533142,3
M005008,0.6493666768074036,3
002349,0.649367094039917,3
M002349,0.649367094039917,3
M012623,0.649368941783905,3
013041,0.6493744254112244,3
M013041,0.6493744254112244,3
008148,0.6493917107582092,3
006577,0.6494229435920715,3
M001256,0.6494417786598206,3
M007654,0.6494466662406921,3
013330,0.6495028138160706,3
M010055,0.6495051980018616,3
M003270,0.6495130658149719,3
M008781,0.649588406085968,3
004492,0.6496096253395081,3
M004492,0.6496096253395081,3
M008851,0.6496112942695618,3
M014326,0.6496217846870422,3
009295,0.6496402621269226,3
009708,0.6496615409851074,3
004617,0.6496726274490356,3
M007632,0.6496955752372742,3
006803,0.6497021317481995,3
M006803,0.6497021317481995,3
M005806,0.6497208476066589,3
M000844,0.6497430205345154,3
M009520,0.6497435569763184,3
009520,0.6497435569763184,3
009593,0.6497609615325928,3
M005235,0.6498225331306458,3
M001219,0.6498392820358276,3
006371,0.6498785614967346,3
002895,0.649884819984436,3
M005792,0.6498897671699524,3
005792,0.6498897671699524,3
M011544,0.6498987078666687,3
M005096,0.6499082446098328,3
002470,0.6499371528625488,3
M006288,0.6499971151351929,3
M010384,0.6500060558319092,3
010384,0.6500060558319092,3
007747,0.6500363945960999,3
M001290,0.6500394940376282,3
M014479,0.6500498652458191,3
005075,0.6500672698020935,3
M005075,0.6500672698020935,3
M014428,0.65007483959198,3
014428,0.65007483959198,3
000758,0.6500783562660217,3
M000758,0.6500783562660217,3
007067,0.6500841975212097,3
M007067,0.6500841975212097,3
009493,0.6500996947288513,3
005008,0.6501101851463318,3
M005459,0.6501241326332092,3
011192,0.650158703327179,3
011195,0.6501882672309875,3
005459,0.6502130031585693,3
M008535,0.6502165198326111,3
008535,0.6502167582511902,3
M006446,0.6502261161804199,3
006446,0.6502261161804199,3
001435,0.6502507925033569,3
003926,0.650266706943512,3
M003926,0.650266706943512,3
M004616,0.6502764225006104,3
007720,0.6503098607063293,3
007560,0.6503148674964905,3
005279,0.650320291519165,3
M005279,0.6503204703330994,3
000739,0.6503357887268066,3
005827,0.6503531336784363,3
M005827,0.6503531336784363,3
005201,0.6503644585609436,3
M000410,0.6503986716270447,3
000410,0.6503986716270447,3
M001639,0.6504086852073669,3
005408,0.6504139304161072,3
M010073,0.650438129901886,3
009948,0.6504526734352112,3
012843,0.6504550576210022,3
009479,0.6504604816436768,3
007083,0.6504715085029602,3
011437,0.6504755616188049,3
M010493,0.6504943370819092,3
014294,0.6505436301231384,3
008936,0.6505482196807861,3
M008936,0.6505482196807861,3
M012251,0.6505518555641174,3
002585,0.6505525708198547,3
M002585,0.6505526304244995,3
